confidence,zone,kind,file,line,date,author,shop_vendor,restricted_term,matched,repeats,title
"REVIEW","body","CLAIM","content/beauty-style/skin-care/this-pharmacy-night-routine-gets-my-big-tick-of-approval/this-pharmacy-night-routine-gets-my-big-tick-of-approval.mdx","48","2020-08-12","Sigourney Cantelo","","collagen","reverse","0","This Pharmacy Night Routine Gets My Big Tick of Approval"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/this-pharmacy-night-routine-gets-my-big-tick-of-approval/this-pharmacy-night-routine-gets-my-big-tick-of-approval.mdx","48","2020-08-12","Sigourney Cantelo","","collagen","stimulate collagen","0","This Pharmacy Night Routine Gets My Big Tick of Approval"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/vagina-skincare/vagina-skincare.mdx","64","2023-09-07","Kristina Zhou","","collagen","stimulate collagen","0","Designer Vagina: Do You Really Need Skincare Down There?"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/what-is-a-skin-booster-and-why-do-i-need-one/what-is-a-skin-booster-and-why-do-i-need-one.mdx","70","2015-10-07","Sigourney Cantelo","","Probiotic","healing","0","What Are Skin Boosters and Do I Need One?"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/what-is-the-best-value-led-mask-on-the-market-qure/what-is-the-best-value-led-mask-on-the-market-qure.mdx","34","2024-05-14","Sigourney Cantelo","","LED Mask","treat","0","Is This the Best Value LED Mask on the Market?"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/what-london-taught-me-about-beauty-sigourneys-edit/what-london-taught-me-about-beauty-sigourneys-edit.mdx","46","2019-03-27","Sigourney Cantelo","","collagen","stimulate collagen","0","What London Taught Me About Beauty – Sigourney's Edit"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/why-you-need-vitamin-serums-in-your-skincare-arsenal-this-summer/why-you-need-vitamin-serums-in-your-skincare-arsenal-this-summer.mdx","38","2017-11-22","Sigourney Cantelo","","Vitamin ","prevent","0","Why You Need Vitamin Serums in Your Skincare Arsenal This Summer"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/why-you-need-vitamin-serums-in-your-skincare-arsenal-this-summer/why-you-need-vitamin-serums-in-your-skincare-arsenal-this-summer.mdx","38","2017-11-22","Sigourney Cantelo","","Vitamin B","treat","0","Why You Need Vitamin Serums in Your Skincare Arsenal This Summer"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/why-you-really-need-vitamin-b-in-your-life/why-you-really-need-vitamin-b-in-your-life.mdx","115","2017-04-19","Sigourney Cantelo","","vitamin","clinically proven","0","Why You Really Need Vitamin B in Your Life"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/why-you-really-need-vitamin-b-in-your-life/why-you-really-need-vitamin-b-in-your-life.mdx","125","2017-04-19","Sigourney Cantelo","","vitamin","preventing","0","Why You Really Need Vitamin B in Your Life"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/why-you-really-need-vitamin-b-in-your-life/why-you-really-need-vitamin-b-in-your-life.mdx","135","2017-04-19","Sigourney Cantelo","","vitamin","Treat","0","Why You Really Need Vitamin B in Your Life"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/why-you-should-be-using-probiotics-for-skincare-2/why-you-should-be-using-probiotics-for-skincare-2.mdx","59","2018-05-14","Yadira Galarza Cauchi","","probiotic","reduce inflammation","0","Why You Need Probiotics in Your Skincare Routine"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/why-you-should-be-using-probiotics-for-skincare-2/why-you-should-be-using-probiotics-for-skincare-2.mdx","69","2018-05-14","Yadira Galarza Cauchi","","probiotic","preventing","0","Why You Need Probiotics in Your Skincare Routine"
"REVIEW","body","CLAIM","content/beauty-style/skin-care/wildcrafted-organics-australian-botanical-skincare-that-doesnt-compromise-on-science/wildcrafted-organics-australian-botanical-skincare-that-doesnt-compromise-on-science.mdx","72","2023-07-05","Zoe Briggs","","collagen","clinically proven","0","Wildcrafted Organics, Australian Botanical Skincare That Doesn’t Compromise on Science"
"REVIEW","body","CLAIM","content/destinations/bathhouses/merse-wellness-osborne-park/merse-wellness-osborne-park.mdx","51","2026-01-15","Sigourney Cantelo","","infrared","healing","0","Merse Wellness, Osborne Park"
"REVIEW","body","CLAIM","content/destinations/clinics/clear-skincare-clinic-clarence-street-sydney/clear-skincare-clinic-clarence-street-sydney.mdx","84","2026-01-15","Beauticate Editorial","","Light Therapy","stimulate collagen","0","Clear Skincare, Clarence Street Sydney"
"REVIEW","body","CLAIM","content/destinations/clinics/la-belle-peau-north-perth/la-belle-peau-north-perth.mdx","81","2026-01-15","Lucy Searle","","light therapy","treating","0","La Belle Peau, North Perth"
"REVIEW","body","CLAIM","content/destinations/clinics/the-youth-lab-perth/the-youth-lab-perth.mdx","82","2026-01-15","Lucy Searle","","Light Therapy","healing","0","The Youth Lab, Perth"
"REVIEW","body","CLAIM","content/destinations/clinics/youth-lab-joondalup/youth-lab-joondalup.mdx","93","2026-01-15","Sigourney Cantelo","","collagen","stimulates collagen","0","Youth Lab, Joondalup"
"REVIEW","body","CLAIM","content/destinations/clinics/youth-lab-joondalup/youth-lab-joondalup.mdx","93","2026-01-15","Sigourney Cantelo","","collagen","healing","0","Youth Lab, Joondalup"
"REVIEW","body","CLAIM","content/destinations/spas-retreats/osborn-house-bundanoon/osborn-house-bundanoon.mdx","42","2026-01-15","Sigourney Cantelo","","infrared","medical-grade","0","Osborn House, Bundanoon"
"REVIEW","body","CLAIM","content/destinations/travel/winter-weekend-escape-to-bells-at-killcare-sigourneys-edit/winter-weekend-escape-to-bells-at-killcare-sigourneys-edit.mdx","83","2018-07-25","Sigourney Cantelo","","vitamin C","fixes","0","Winter Weekend Escape to Bells at Killcare, Sigourney’s Edit"
"REVIEW","body","CLAIM","content/destinations/wellness/inhaus-wellness-byron-bay/inhaus-wellness-byron-bay.mdx","43","2026-01-15","Sigourney Cantelo","","infrared","healing","0","in:HAUS Wellness, Byron Bay"
"REVIEW","body","CLAIM","content/interviews/actors-presenters/olympia-valance-actress/olympia-valance-actress.mdx","72","2017-05-11","Chrisanthi Kaliviotis","","sunscreen","clear skin","0","Olympia Valance, Actress"
"REVIEW","body","CLAIM","content/interviews/actors-presenters/tessa-james-actress/tessa-james-actress.mdx","91","2016-06-02","Emily Algar","","magnesium","heal","0","Tessa James, Actress"
"REVIEW","body","CLAIM","content/interviews/creatives/beck-wadworth/beck-wadworth.mdx","74","2020-11-17","Zoe Briggs","","light therapy","prevent","0","Beck Wadworth, the Hyper-Organised Stationery Designer on Ways She’s Simplifying Her Life"
"REVIEW","body","CLAIM","content/interviews/creatives/emily-berlach-the-most-laidback-fashion-designer-on-the-planet/emily-berlach-the-most-laidback-fashion-designer-on-the-planet.mdx","82","2022-11-24","Zoe Briggs","","SPF 50","treats","0","Emily Berlach, the Most Laidback Fashion Designer on the Planet"
"REVIEW","body","CLAIM","content/interviews/creatives/georgina-austin-designer/georgina-austin-designer.mdx","61","2016-07-28","Emily Algar","","collagen","stimulate collagen","0","Georgina Austin, Cable Melbourne"
"REVIEW","body","CLAIM","content/interviews/creatives/georgina-austin-designer/georgina-austin-designer.mdx","61","2016-07-28","Emily Algar","","collagen","heal","0","Georgina Austin, Cable Melbourne"
"REVIEW","body","CLAIM","content/interviews/creatives/jess-burdon-writer/jess-burdon-writer.mdx","73","2015-04-30","Jessica Burdon","","vitamin ","reverse","0","Jessica Burdon, Writer"
"REVIEW","body","CLAIM","content/interviews/creatives/natalia-kindler-on-leaving-corporate-life-for-the-world-of-wellness/natalia-kindler-on-leaving-corporate-life-for-the-world-of-wellness.mdx","118","2020-12-01","Zoe Briggs","","omega-3","anti-inflammatory","0","Natalia Kindler on Leaving Corporate Life for the World of Wellness"
"REVIEW","body","CLAIM","content/interviews/creatives/sarina-zoe-makeup-artist-and-yogi/sarina-zoe-makeup-artist-and-yogi.mdx","105","2016-09-08","Stephanie Russo","","light therapy","heals","0","Sarina Zoe, Makeup Artist & Yogi"
"REVIEW","body","CLAIM","content/interviews/creatives/terri-vinson-cosmetic-chemist/terri-vinson-cosmetic-chemist.mdx","123","2015-11-03","Sigourney Cantelo","","supplement","anti-inflammatory","0","Terri Vinson, Synergie Skin"
"REVIEW","body","CLAIM","content/interviews/creatives/terri-vinson-cosmetic-chemist/terri-vinson-cosmetic-chemist.mdx","136","2015-11-03","Sigourney Cantelo","","supplement","treat","0","Terri Vinson, Synergie Skin"
"REVIEW","body","CLAIM","content/interviews/creatives/violette-makeup-artist/violette-makeup-artist.mdx","145","2018-10-04","Tess Schlink","","supplement","gets rid of","0","Violette, Makeup Artist"
"REVIEW","body","CLAIM","content/interviews/creatives/who-jodhi-meares/who-jodhi-meares.mdx","52","2014-04-17","Madeleine Boyd","","vitamin c","cure","0","Jodhi Meares, the Upside"
"REVIEW","body","CLAIM","content/interviews/founders/alyce-tran-the-entrepreneur-who-will-persuade-you-to-bring-colour-into-your-home/alyce-tran-the-entrepreneur-who-will-persuade-you-to-bring-colour-into-your-home.mdx","140","2022-09-21","Zoe Briggs","","light therapy","get rid of","0","Alyce Tran, the Entrepreneur Who Will Persuade You to Bring Colour Into Your Home"
"REVIEW","body","CLAIM","content/interviews/founders/carla-oates-the-beauty-chef/carla-oates-the-beauty-chef.mdx","88","2017-02-08","Rikki Hodge-Smith","","probiotic","healing","0","Carla Oates & the Beauty Chef"
"REVIEW","body","CLAIM","content/interviews/founders/carla-oates-the-beauty-chef/carla-oates-the-beauty-chef.mdx","104","2017-02-08","Rikki Hodge-Smith","","Magnesium","Studies show","0","Carla Oates & the Beauty Chef"
"REVIEW","body","CLAIM","content/interviews/founders/dr-kate-jameson-cosmetic-physician/dr-kate-jameson-cosmetic-physician.mdx","39","2018-08-09","Zoe Briggs","","vitamin ","eliminate","0","Dr Kate Jameson, Youth Lab"
"REVIEW","body","CLAIM","content/interviews/founders/dr-kate-jameson-cosmetic-physician/dr-kate-jameson-cosmetic-physician.mdx","95","2018-08-09","Zoe Briggs","","collagen","treating","0","Dr Kate Jameson, Youth Lab"
"REVIEW","body","CLAIM","content/interviews/founders/libby-boxall-on-how-getting-gorgeous-hair-led-to-partnering-with-a-kardashian/libby-boxall-on-how-getting-gorgeous-hair-led-to-partnering-with-a-kardashian.mdx","122","2021-07-06","Zoe Briggs","","collagen","treat","0","Libby Boxall, on How Getting Gorgeous Hair Led to Partnering with a Kardashian"
"REVIEW","body","CLAIM","content/interviews/founders/lucy-vincent-entrepreneur/lucy-vincent-entrepreneur.mdx","83","2018-06-07","Zoe Briggs","","capsule","anti-inflammatory","0","Lucy Vincent, Sans [Ceuticals]"
"REVIEW","body","CLAIM","content/interviews/founders/natalie-fitch-natalie-marie-jewellery/natalie-fitch-natalie-marie-jewellery.mdx","101","2019-04-24","Zoe Briggs","","supplement","treat","0","Natalie Fitch, Natalie Marie Jewellery"
"REVIEW","body","CLAIM","content/interviews/founders/the-twenty-something-entrepreneur-causing-mass-supermarket-sellouts/the-twenty-something-entrepreneur-causing-mass-supermarket-sellouts.mdx","58","2020-09-02","Zoe Briggs","","Collagen","treat","0","The Twenty-Something Entrepreneur Causing Mass Supermarket Sellouts"
"REVIEW","body","CLAIM","content/interviews/founders/trinny-woodall-shares-the-most-important-thing-about-ageing/trinny-woodall-shares-the-most-important-thing-about-ageing.mdx","174","2020-07-15","Tess Schlink","","vitamin D","reduces inflammation","0","Trinny Woodall Shares the Most Important Thing About Ageing"
"REVIEW","body","CLAIM","content/interviews/founders/why-you-should-copy-jessica-sepels-sloth-sundays-in-2020-2/why-you-should-copy-jessica-sepels-sloth-sundays-in-2020-2.mdx","89","2020-01-29","Zoe Briggs","","magnesium","prevent","0","Why You Should Copy Jessica Sepel's Sloth Sundays in 2020"
"REVIEW","body","CLAIM","content/interviews/models/erin-holland-model/erin-holland-model.mdx","85","2019-02-21","Zoe Briggs","","sunscreen","Treating","0","Erin Holland, Model & Presenter"
"REVIEW","body","CLAIM","content/interviews/models/jessica-gomes-model/jessica-gomes-model.mdx","68","2014-09-25","Sigourney Cantelo","","protein powder","treat","0","Jessica Gomes, Model"
"REVIEW","body","CLAIM","content/interviews/models/miranda-kerr-model/miranda-kerr-model.mdx","34","2015-10-22","Sigourney Cantelo","","tonic","treat","0","Miranda Kerr, Model & Entrepreneur"
"REVIEW","body","CLAIM","content/interviews/models/the-top-model-using-her-platform-to-promote-body-positivity-and-eco-awareness/the-top-model-using-her-platform-to-promote-body-positivity-and-eco-awareness.mdx","60","2020-07-08","Zoe Briggs","","sunscreen","treat","0","The Top Model Using Her Platform to Promote Body Positivity and Eco Awareness"
"REVIEW","body","CLAIM","content/interviews/tastemakers/how-fashionista-rozalia-russian-learned-to-be-gentler-with-herself/how-fashionista-rozalia-russian-learned-to-be-gentler-with-herself.mdx","127","2022-05-04","Zoe Briggs","","sunscreen","reverse","0","How Fashionista Rozalia Russian Learned to Be Gentler with Herself"
"REVIEW","body","CLAIM","content/interviews/tastemakers/kayla-itsines-fitness-entrepreneur/kayla-itsines-fitness-entrepreneur.mdx","72","2019-01-31","Zoe Briggs","","sunscreen","preventing","0","Kayla Itsines, Fitness Entrepreneur"
"REVIEW","body","CLAIM","content/living/interiors/luxury-pool-design-trends-australia-2/luxury-pool-design-trends-australia-2.mdx","90","2025-12-19","Sigourney Cantelo","","Magnesium","healing","0","The New Pool Rules: 7 Trends in Luxury Pool Design for Australian Homes"
"REVIEW","body","CLAIM","content/living/interiors/magnesium-pools-wellness-design-australia/magnesium-pools-wellness-design-australia.mdx","96","2025-07-04","Sigourney Cantelo","","magnesium","healing","0",">-"
"REVIEW","body","CLAIM","content/living/interiors/magnesium-pools-wellness-design-australia/magnesium-pools-wellness-design-australia.mdx","143","2025-07-04","Sigourney Cantelo","","magnesium","heals","0",">-"
"REVIEW","body","CLAIM","content/living/sustainability/the-dermatologist-approved-beauty-brand-thats-doing-right-by-the-planet/the-dermatologist-approved-beauty-brand-thats-doing-right-by-the-planet.mdx","42","2021-11-01","Karina Wharton","","vitamin C","anti-inflammatory","0","The Dermatologist-Approved Beauty Brand That’s Doing Right by the Planet"
"REVIEW","body","CLAIM","content/sigourneys-edit/edit/is-emface-the-new-needle-free-alternative-to-fillers/is-emface-the-new-needle-free-alternative-to-fillers.mdx","38","2024-02-23","Sigourney Cantelo","","collagen","stimulate collagen","0","All About Emface: A New Non-Invasive Beauty Treatment"
"REVIEW","body","CLAIM","content/sigourneys-edit/edit/why-facial-oil-is-my-holy-grail/why-facial-oil-is-my-holy-grail.mdx","46","2020-10-21","Sigourney Cantelo","","supplement","prevent","0","Why Facial Oil is My Holy Grail"
"REVIEW","body","CLAIM","content/sigourneys-edit/edit/why-you-need-to-try-this-antioxidant-pumped-range/why-you-need-to-try-this-antioxidant-pumped-range.mdx","62","2020-09-23","Sigourney Cantelo","","vitamin C","prevent","0","Why You Need to Try This Antioxidant-Pumped Range"
"REVIEW","body","CLAIM","content/vodcast/episodes/jess-sepel-on-ocd-healing-from-disordered-eating-grief-and-building-jshealth-wit/jess-sepel-on-ocd-healing-from-disordered-eating-grief-and-building-jshealth-wit.mdx","35","2025-05-14","Sigourney Cantelo","","supplement","healing","0","Jess Sepel on Ocd, Healing from Disordered Eating, Grief and Building Jshealth with Heart"
"REVIEW","body","CLAIM","content/vodcast/episodes/sacred-six-the-rituals-practices-helping-me-heal-from-burnout/sacred-six-the-rituals-practices-helping-me-heal-from-burnout.mdx","32","2025-08-28","Sigourney Cantelo","","infrared","heal","0","Sacred Six: The Rituals & Practices Helping Me Heal from Burnout"
"REVIEW","body","CLAIM","content/vodcast/episodes/sacred-six-the-rituals-practices-helping-me-heal-from-burnout/sacred-six-the-rituals-practices-helping-me-heal-from-burnout.mdx","36","2025-08-28","Sigourney Cantelo","","infrared","healing","0","Sacred Six: The Rituals & Practices Helping Me Heal from Burnout"
"REVIEW","body","CLAIM","content/wellness/biohacking/are-at-home-led-masks-worth-the-cost/are-at-home-led-masks-worth-the-cost.mdx","40","2023-05-10","Sigourney Cantelo","","LED mask","boost collagen","0","Are At-Home LED Masks Worth the Cost?"
